Date,Elev_NGVD29,Project,
8/24/1971,1645.6,Cougar,1649.98
8/25/1971,1645.4,Cougar,1649.78
8/26/1971,1645.3,Cougar,1649.68
8/27/1971,1645.1,Cougar,1649.48
8/28/1971,1644.9,Cougar,1649.28
8/29/1971,1644.7,Cougar,1649.08
8/30/1971,1644.6,Cougar,1648.98
8/31/1971,1644.5,Cougar,1648.88
9/1/1971,1644.8,Cougar,1649.18
9/2/1971,1645.3,Cougar,1649.68
9/3/1971,1644.3,Cougar,1648.68
9/4/1971,1643.2,Cougar,1647.58
9/5/1971,1642,Cougar,1646.38
9/6/1971,1640.8,Cougar,1645.18
9/7/1971,1639.6,Cougar,1643.98
9/8/1971,1638.3,Cougar,1642.68
9/9/1971,1637.1,Cougar,1641.48
9/10/1971,1635.8,Cougar,1640.18
9/11/1971,1634.4,Cougar,1638.78
9/12/1971,1633.1,Cougar,1637.48
9/13/1971,1631.8,Cougar,1636.18
9/14/1971,1630.4,Cougar,1634.78
9/15/1971,1629.1,Cougar,1633.48
9/16/1971,1627.8,Cougar,1632.18
9/17/1971,1626.3,Cougar,1630.68
9/18/1971,1625,Cougar,1629.38
9/19/1971,1623.6,Cougar,1627.98
9/20/1971,1622.2,Cougar,1626.58
9/21/1971,1620.8,Cougar,1625.18
9/22/1971,1619.3,Cougar,1623.68
9/23/1971,1617.9,Cougar,1622.28
9/24/1971,1616.4,Cougar,1620.78
9/25/1971,1615.4,Cougar,1619.78
9/26/1971,1614.2,Cougar,1618.58
9/27/1971,1612.9,Cougar,1617.28
9/28/1971,1611.8,Cougar,1616.18
9/29/1971,1611,Cougar,1615.38
9/30/1971,1609.8,Cougar,1614.18
10/1/1971,1608.5,Cougar,1612.88
10/2/1971,1607.2,Cougar,1611.58
10/3/1971,1605.9,Cougar,1610.28
10/4/1971,1604.5,Cougar,1608.88
10/5/1971,1603.2,Cougar,1607.58
10/6/1971,1601.7,Cougar,1606.08
10/7/1971,1600.1,Cougar,1604.48
10/8/1971,1598.6,Cougar,1602.98
10/9/1971,1597.1,Cougar,1601.48
10/10/1971,1595.5,Cougar,1599.88
10/11/1971,1593.9,Cougar,1598.28
10/12/1971,1592.4,Cougar,1596.78
10/13/1971,1590.8,Cougar,1595.18
10/14/1971,1589,Cougar,1593.38
10/15/1971,1587.5,Cougar,1591.88
10/16/1971,1582.8,Cougar,1587.18
10/17/1971,1578.1,Cougar,1582.48
10/18/1971,1573.1,Cougar,1577.48
10/19/1971,1568.5,Cougar,1572.88
10/20/1971,1564.1,Cougar,1568.48
10/21/1971,1559,Cougar,1563.38
10/22/1971,1553.8,Cougar,1558.18
10/23/1971,1548.2,Cougar,1552.58
10/24/1971,1545.5,Cougar,1549.88
10/25/1971,1543.6,Cougar,1547.98
10/26/1971,1541.7,Cougar,1546.08
10/27/1971,1539.8,Cougar,1544.18
10/28/1971,1537.8,Cougar,1542.18
10/29/1971,1535.9,Cougar,1540.28
10/30/1971,1534,Cougar,1538.38
10/31/1971,1532,Cougar,1536.38
11/1/1971,1530.1,Cougar,1534.48
11/2/1971,1528.2,Cougar,1532.58
11/3/1971,1526.2,Cougar,1530.58
11/4/1971,1524.3,Cougar,1528.68
11/5/1971,1522.4,Cougar,1526.78
11/6/1971,1520.4,Cougar,1524.78
11/7/1971,1518.5,Cougar,1522.88
11/8/1971,1516.6,Cougar,1520.98
11/9/1971,1514.7,Cougar,1519.08
11/10/1971,1512.7,Cougar,1517.08
11/11/1971,1510.8,Cougar,1515.18
11/12/1971,1508.9,Cougar,1513.28
11/13/1971,1506.9,Cougar,1511.28
11/14/1971,1505,Cougar,1509.38
11/15/1971,1505,Cougar,1509.38
11/16/1971,1505,Cougar,1509.38
11/17/1971,1505,Cougar,1509.38
11/18/1971,1505,Cougar,1509.38
11/19/1971,1505,Cougar,1509.38
11/20/1971,1505,Cougar,1509.38
11/21/1971,1505,Cougar,1509.38
11/22/1971,1505,Cougar,1509.38
11/23/1971,1505,Cougar,1509.38
11/24/1971,1505.4,Cougar,1509.78
11/25/1971,1505,Cougar,1509.38
11/26/1971,1524.8,Cougar,1529.18
11/27/1971,1532.9,Cougar,1537.28
11/28/1971,1540.2,Cougar,1544.58
11/29/1971,1546.7,Cougar,1551.08
11/30/1971,1548.7,Cougar,1553.08
12/1/1971,1548.1,Cougar,1552.48
12/2/1971,1545.4,Cougar,1549.78
12/3/1971,1543.8,Cougar,1548.18
12/4/1971,1542.2,Cougar,1546.58
12/5/1971,1549.7,Cougar,1554.08
12/6/1971,1561,Cougar,1565.38
12/7/1971,1562.8,Cougar,1567.18
12/8/1971,1559.9,Cougar,1564.28
12/9/1971,1564,Cougar,1568.38
12/10/1971,1562.8,Cougar,1567.18
12/11/1971,1560.4,Cougar,1564.78
12/12/1971,1555.9,Cougar,1560.28
12/13/1971,1552.2,Cougar,1556.58
12/14/1971,1549.6,Cougar,1553.98
12/15/1971,1546.5,Cougar,1550.88
12/16/1971,1543.8,Cougar,1548.18
12/17/1971,1541.6,Cougar,1545.98
12/18/1971,1540.7,Cougar,1545.08
12/19/1971,1539.4,Cougar,1543.78
12/20/1971,1538.1,Cougar,1542.48
12/21/1971,1536.4,Cougar,1540.78
12/22/1971,1535.2,Cougar,1539.58
12/23/1971,1533.7,Cougar,1538.08
12/24/1971,1532,Cougar,1536.38
12/25/1971,1532,Cougar,1536.38
12/26/1971,1531.9,Cougar,1536.28
12/27/1971,1531.6,Cougar,1535.98
12/28/1971,1532,Cougar,1536.38
12/29/1971,1532,Cougar,1536.38
12/30/1971,1532,Cougar,1536.38
12/31/1971,1532,Cougar,1536.38
1/1/1972,1532,Cougar,1536.38
1/2/1972,1532,Cougar,1536.38
1/3/1972,1532,Cougar,1536.38
1/4/1972,1532,Cougar,1536.38
1/5/1972,1532,Cougar,1536.38
1/6/1972,1532,Cougar,1536.38
1/7/1972,1532,Cougar,1536.38
1/8/1972,1531.6,Cougar,1535.98
1/9/1972,1531.6,Cougar,1535.98
1/10/1972,1531.6,Cougar,1535.98
1/11/1972,1536.2,Cougar,1540.58
1/12/1972,1541.7,Cougar,1546.08
1/13/1972,1541.9,Cougar,1546.28
1/14/1972,1540.7,Cougar,1545.08
1/15/1972,1539,Cougar,1543.38
1/16/1972,1537.3,Cougar,1541.68
1/17/1972,1536.3,Cougar,1540.68
1/18/1972,1541.8,Cougar,1546.18
1/19/1972,1550.3,Cougar,1554.68
1/20/1972,1567.6,Cougar,1571.98
1/21/1972,1595.4,Cougar,1599.78
1/22/1972,1611.4,Cougar,1615.78
1/23/1972,1620.7,Cougar,1625.08
1/24/1972,1622,Cougar,1626.38
1/25/1972,1617.6,Cougar,1621.98
1/26/1972,1609.3,Cougar,1613.68
1/27/1972,1599.5,Cougar,1603.88
1/28/1972,1589.3,Cougar,1593.68
1/29/1972,1579.8,Cougar,1584.18
1/30/1972,1570.7,Cougar,1575.08
1/31/1972,1562.9,Cougar,1567.28
2/1/1972,1556.4,Cougar,1560.78
2/2/1972,1550.9,Cougar,1555.28
2/3/1972,1546.6,Cougar,1550.98
2/4/1972,1541.9,Cougar,1546.28
2/5/1972,1537.2,Cougar,1541.58
2/6/1972,1532.4,Cougar,1536.78
2/7/1972,1527.8,Cougar,1532.18
2/8/1972,1523.3,Cougar,1527.68
2/9/1972,1520,Cougar,1524.38
2/10/1972,1520,Cougar,1524.38
2/11/1972,1520,Cougar,1524.38
2/12/1972,1520.7,Cougar,1525.08
2/13/1972,1524.2,Cougar,1528.58
2/14/1972,1525.7,Cougar,1530.08
2/15/1972,1527.1,Cougar,1531.48
2/16/1972,1534.1,Cougar,1538.48
2/17/1972,1547.9,Cougar,1552.28
2/18/1972,1555.4,Cougar,1559.78
2/19/1972,1558.2,Cougar,1562.58
2/20/1972,1559.6,Cougar,1563.98
2/21/1972,1559.5,Cougar,1563.88
2/22/1972,1557.7,Cougar,1562.08
2/23/1972,1556.3,Cougar,1560.68
2/24/1972,1554.4,Cougar,1558.78
2/25/1972,1551.9,Cougar,1556.28
2/26/1972,1550.1,Cougar,1554.48
2/27/1972,1554.9,Cougar,1559.28
2/28/1972,1563.7,Cougar,1568.08
2/29/1972,1569.1,Cougar,1573.48
3/1/1972,1577.8,Cougar,1582.18
3/2/1972,1599.5,Cougar,1603.88
3/3/1972,1615.5,Cougar,1619.88
3/4/1972,1620.3,Cougar,1624.68
3/5/1972,1623.2,Cougar,1627.58
3/6/1972,1628.1,Cougar,1632.48
3/7/1972,1631.5,Cougar,1635.88
3/8/1972,1631.3,Cougar,1635.68
3/9/1972,1632.8,Cougar,1637.18
3/10/1972,1634,Cougar,1638.38
3/11/1972,1636,Cougar,1640.38
3/12/1972,1635.6,Cougar,1639.98
3/13/1972,1640.5,Cougar,1644.88
3/14/1972,1637.7,Cougar,1642.08
3/15/1972,1640.2,Cougar,1644.58
3/16/1972,1639.8,Cougar,1644.18
3/17/1972,1641.7,Cougar,1646.08
3/18/1972,1643.8,Cougar,1648.18
3/19/1972,1642.8,Cougar,1647.18
3/20/1972,1643.1,Cougar,1647.48
3/21/1972,1642.5,Cougar,1646.88
3/22/1972,1642.7,Cougar,1647.08
3/23/1972,1642.8,Cougar,1647.18
3/24/1972,1642.4,Cougar,1646.78
3/25/1972,1641.5,Cougar,1645.88
3/26/1972,1640.2,Cougar,1644.58
3/27/1972,1638.6,Cougar,1642.98
3/28/1972,1636.7,Cougar,1641.08
3/29/1972,1634.6,Cougar,1638.98
3/30/1972,1632.5,Cougar,1636.88
3/31/1972,1630.3,Cougar,1634.68
4/1/1972,1628.1,Cougar,1632.48
4/2/1972,1626.2,Cougar,1630.58
4/3/1972,1624.6,Cougar,1628.98
4/4/1972,1623.3,Cougar,1627.68
4/5/1972,1622.6,Cougar,1626.98
4/6/1972,1623.2,Cougar,1627.58
4/7/1972,1623.2,Cougar,1627.58
4/8/1972,1622.8,Cougar,1627.18
4/9/1972,1621.7,Cougar,1626.08
4/10/1972,1620.2,Cougar,1624.58
4/11/1972,1618.9,Cougar,1623.28
4/12/1972,1617.4,Cougar,1621.78
4/13/1972,1615.6,Cougar,1619.98
4/14/1972,1613.6,Cougar,1617.98
4/15/1972,1611.6,Cougar,1615.98
4/16/1972,1609.9,Cougar,1614.28
4/17/1972,1607.9,Cougar,1612.28
4/18/1972,1605.7,Cougar,1610.08
4/19/1972,1603.1,Cougar,1607.48
4/20/1972,1600.6,Cougar,1604.98
4/21/1972,1598.2,Cougar,1602.58
4/22/1972,1595.6,Cougar,1599.98
4/23/1972,1592.9,Cougar,1597.28
4/24/1972,1590.9,Cougar,1595.28
4/25/1972,1588.6,Cougar,1592.98
4/26/1972,1586.2,Cougar,1590.58
4/27/1972,1584.2,Cougar,1588.58
4/28/1972,1583.1,Cougar,1587.48
4/29/1972,1581.5,Cougar,1585.88
4/30/1972,1579.3,Cougar,1583.68
5/1/1972,1577,Cougar,1581.38
5/2/1972,1575,Cougar,1579.38
5/3/1972,1572.8,Cougar,1577.18
5/4/1972,1571.3,Cougar,1575.68
5/5/1972,1570.4,Cougar,1574.78
5/6/1972,1569.7,Cougar,1574.08
5/7/1972,1568.9,Cougar,1573.28
5/8/1972,1567.9,Cougar,1572.28
5/9/1972,1566.4,Cougar,1570.78
5/10/1972,1564.6,Cougar,1568.98
5/11/1972,1562.6,Cougar,1566.98
5/12/1972,1561.1,Cougar,1565.48
5/13/1972,1560.6,Cougar,1564.98
5/14/1972,1561.3,Cougar,1565.68
5/15/1972,1564.9,Cougar,1569.28
5/16/1972,1569.5,Cougar,1573.88
5/17/1972,1574.9,Cougar,1579.28
5/18/1972,1579,Cougar,1583.38
5/19/1972,1582.3,Cougar,1586.68
5/20/1972,1585.7,Cougar,1590.08
5/21/1972,1590.3,Cougar,1594.68
5/22/1972,1594.6,Cougar,1598.98
5/23/1972,1598.3,Cougar,1602.68
5/24/1972,1601.3,Cougar,1605.68
5/25/1972,1604.2,Cougar,1608.58
5/26/1972,1606.9,Cougar,1611.28
5/27/1972,1610,Cougar,1614.38
5/28/1972,1613.8,Cougar,1618.18
5/29/1972,1617.9,Cougar,1622.28
5/30/1972,1621.7,Cougar,1626.08
5/31/1972,1625.1,Cougar,1629.48
6/1/1972,1627.9,Cougar,1632.28
6/2/1972,1630.5,Cougar,1634.88
6/3/1972,1633.2,Cougar,1637.58
6/4/1972,1635.6,Cougar,1639.98
6/5/1972,1637.8,Cougar,1642.18
6/6/1972,1640.1,Cougar,1644.48
6/7/1972,1642.3,Cougar,1646.68
6/8/1972,1644.3,Cougar,1648.68
6/9/1972,1646.2,Cougar,1650.58
6/10/1972,1647.9,Cougar,1652.28
6/11/1972,1649.1,Cougar,1653.48
6/12/1972,1650.1,Cougar,1654.48
6/13/1972,1651,Cougar,1655.38
6/14/1972,1652,Cougar,1656.38
6/15/1972,1653,Cougar,1657.38
6/16/1972,1653.9,Cougar,1658.28
6/17/1972,1654.7,Cougar,1659.08
6/18/1972,1655.4,Cougar,1659.78
6/19/1972,1656.3,Cougar,1660.68
6/20/1972,1656.9,Cougar,1661.28
6/21/1972,1657.5,Cougar,1661.88
6/22/1972,1658,Cougar,1662.38
6/23/1972,1658.5,Cougar,1662.88
6/24/1972,1659,Cougar,1663.38
6/25/1972,1659.3,Cougar,1663.68
6/26/1972,1659.5,Cougar,1663.88
6/27/1972,1659.9,Cougar,1664.28
6/28/1972,1660,Cougar,1664.38
6/29/1972,1660.3,Cougar,1664.68
6/30/1972,1660.4,Cougar,1664.78
7/1/1972,1660.8,Cougar,1665.18
7/2/1972,1661.1,Cougar,1665.48
7/3/1972,1661.4,Cougar,1665.78
7/4/1972,1661.7,Cougar,1666.08
7/5/1972,1662.1,Cougar,1666.48
7/6/1972,1662.2,Cougar,1666.58
7/7/1972,1662.5,Cougar,1666.88
7/8/1972,1662.7,Cougar,1667.08
7/9/1972,1662.9,Cougar,1667.28
7/10/1972,1663.1,Cougar,1667.48
7/11/1972,1663.3,Cougar,1667.68
7/12/1972,1663.4,Cougar,1667.78
7/13/1972,1663.6,Cougar,1667.98
7/14/1972,1663.8,Cougar,1668.18
7/15/1972,1663.9,Cougar,1668.28
7/16/1972,1664,Cougar,1668.38
7/17/1972,1664.1,Cougar,1668.48
7/18/1972,1664.2,Cougar,1668.58
7/19/1972,1664.3,Cougar,1668.68
7/20/1972,1664.4,Cougar,1668.78
7/21/1972,1664.4,Cougar,1668.78
7/22/1972,1664.5,Cougar,1668.88
7/23/1972,1664.5,Cougar,1668.88
7/24/1972,1664.6,Cougar,1668.98
7/25/1972,1664.6,Cougar,1668.98
7/26/1972,1664.7,Cougar,1669.08
7/27/1972,1664.8,Cougar,1669.18
7/28/1972,1664.7,Cougar,1669.08
7/29/1972,1664.7,Cougar,1669.08
7/30/1972,1664.8,Cougar,1669.18
7/31/1972,1664.8,Cougar,1669.18
8/1/1972,1664.7,Cougar,1669.08
8/2/1972,1664.8,Cougar,1669.18
8/3/1972,1664.8,Cougar,1669.18
8/4/1972,1664.8,Cougar,1669.18
8/5/1972,1664.8,Cougar,1669.18
8/6/1972,1664.8,Cougar,1669.18
8/7/1972,1664.7,Cougar,1669.08
8/8/1972,1664.6,Cougar,1668.98
8/9/1972,1664.1,Cougar,1668.48
8/10/1972,1663.4,Cougar,1667.78
8/11/1972,1662.8,Cougar,1667.18
8/12/1972,1662.1,Cougar,1666.48
8/13/1972,1661.5,Cougar,1665.88
8/14/1972,1660.8,Cougar,1665.18
8/15/1972,1660.2,Cougar,1664.58
8/16/1972,1659.5,Cougar,1663.88
8/17/1972,1658.9,Cougar,1663.28
8/18/1972,1658.2,Cougar,1662.58
8/19/1972,1657.6,Cougar,1661.98
8/20/1972,1656.9,Cougar,1661.28
8/21/1972,1656.3,Cougar,1660.68
8/22/1972,1655.6,Cougar,1659.98
8/23/1972,1655,Cougar,1659.38
8/24/1972,1654.3,Cougar,1658.68
8/25/1972,1653.7,Cougar,1658.08
8/26/1972,1653,Cougar,1657.38
8/27/1972,1652.4,Cougar,1656.78
8/28/1972,1651.7,Cougar,1656.08
8/29/1972,1651.1,Cougar,1655.48
8/30/1972,1650.4,Cougar,1654.78
8/31/1972,1649.8,Cougar,1654.18
9/1/1972,1648.3,Cougar,1652.68
9/2/1972,1646.9,Cougar,1651.28
9/3/1972,1645.5,Cougar,1649.88
9/4/1972,1644.2,Cougar,1648.58
9/5/1972,1642.6,Cougar,1646.98
9/6/1972,1641.3,Cougar,1645.68
9/7/1972,1639.8,Cougar,1644.18
9/8/1972,1638.5,Cougar,1642.88
9/9/1972,1636.9,Cougar,1641.28
9/10/1972,1635.5,Cougar,1639.88
9/11/1972,1633.9,Cougar,1638.28
9/12/1972,1632.5,Cougar,1636.88
9/13/1972,1631,Cougar,1635.38
9/14/1972,1629.5,Cougar,1633.88
9/15/1972,1627.9,Cougar,1632.28
9/16/1972,1626.4,Cougar,1630.78
9/17/1972,1624.9,Cougar,1629.28
9/18/1972,1623.4,Cougar,1627.78
9/19/1972,1621.9,Cougar,1626.28
9/20/1972,1620.4,Cougar,1624.78
9/21/1972,1619,Cougar,1623.38
9/22/1972,1617.7,Cougar,1622.08
9/23/1972,1616.3,Cougar,1620.68
9/24/1972,1615.4,Cougar,1619.78
9/25/1972,1614,Cougar,1618.38
9/26/1972,1612.6,Cougar,1616.98
9/27/1972,1610.9,Cougar,1615.28
9/28/1972,1609.3,Cougar,1613.68
9/29/1972,1607.6,Cougar,1611.98
9/30/1972,1606,Cougar,1610.38
10/1/1972,1604.4,Cougar,1608.78
10/2/1972,1602.8,Cougar,1607.18
10/3/1972,1601.2,Cougar,1605.58
10/4/1972,1599.6,Cougar,1603.98
10/5/1972,1598,Cougar,1602.38
10/6/1972,1596.2,Cougar,1600.58
10/7/1972,1594.4,Cougar,1598.78
10/8/1972,1592.7,Cougar,1597.08
10/9/1972,1591,Cougar,1595.38
10/10/1972,1589.4,Cougar,1593.78
10/11/1972,1587.9,Cougar,1592.28
10/12/1972,1586.2,Cougar,1590.58
10/13/1972,1584.5,Cougar,1588.88
10/14/1972,1582.8,Cougar,1587.18
10/15/1972,1581,Cougar,1585.38
10/16/1972,1576.2,Cougar,1580.58
10/17/1972,1571.1,Cougar,1575.48
10/18/1972,1565.9,Cougar,1570.28
10/19/1972,1560.2,Cougar,1564.58
10/20/1972,1554.6,Cougar,1558.98
10/21/1972,1551.3,Cougar,1555.68
10/22/1972,1549.4,Cougar,1553.78
10/23/1972,1547.5,Cougar,1551.88
10/24/1972,1545.5,Cougar,1549.88
10/25/1972,1543.6,Cougar,1547.98
10/26/1972,1541.7,Cougar,1546.08
10/27/1972,1539.8,Cougar,1544.18
10/28/1972,1537.8,Cougar,1542.18
10/29/1972,1535.9,Cougar,1540.28
10/30/1972,1534,Cougar,1538.38
10/31/1972,1532,Cougar,1536.38
11/1/1972,1530.1,Cougar,1534.48
11/2/1972,1528.2,Cougar,1532.58
11/3/1972,1526.2,Cougar,1530.58
11/4/1972,1524.3,Cougar,1528.68
11/5/1972,1522.4,Cougar,1526.78
11/6/1972,1520.4,Cougar,1524.78
11/7/1972,1518.5,Cougar,1522.88
11/8/1972,1516.6,Cougar,1520.98
11/9/1972,1514.7,Cougar,1519.08
11/10/1972,1512.7,Cougar,1517.08
11/11/1972,1510.8,Cougar,1515.18
11/12/1972,1508.9,Cougar,1513.28
11/13/1972,1506.9,Cougar,1511.28
11/14/1972,1505,Cougar,1509.38
11/15/1972,1505,Cougar,1509.38
11/16/1972,1505,Cougar,1509.38
11/17/1972,1505,Cougar,1509.38
11/18/1972,1505,Cougar,1509.38
11/19/1972,1505,Cougar,1509.38
11/20/1972,1505,Cougar,1509.38
11/21/1972,1505,Cougar,1509.38
11/22/1972,1505,Cougar,1509.38
11/23/1972,1505,Cougar,1509.38
11/24/1972,1505,Cougar,1509.38
11/25/1972,1505,Cougar,1509.38
11/26/1972,1505,Cougar,1509.38
11/27/1972,1505,Cougar,1509.38
11/28/1972,1505,Cougar,1509.38
11/29/1972,1505,Cougar,1509.38
11/30/1972,1505,Cougar,1509.38
12/1/1972,1505,Cougar,1509.38
12/2/1972,1505,Cougar,1509.38
12/3/1972,1505,Cougar,1509.38
12/4/1972,1505,Cougar,1509.38
12/5/1972,1505,Cougar,1509.38
12/6/1972,1505,Cougar,1509.38
12/7/1972,1505,Cougar,1509.38
12/8/1972,1505,Cougar,1509.38
12/9/1972,1505,Cougar,1509.38
12/10/1972,1505,Cougar,1509.38
12/11/1972,1505,Cougar,1509.38
12/12/1972,1505,Cougar,1509.38
12/13/1972,1505,Cougar,1509.38
12/14/1972,1505,Cougar,1509.38
12/15/1972,1505,Cougar,1509.38
12/16/1972,1505.5,Cougar,1509.88
12/17/1972,1510.8,Cougar,1515.18
12/18/1972,1517,Cougar,1521.38
12/19/1972,1526,Cougar,1530.38
12/20/1972,1533,Cougar,1537.38
12/21/1972,1539.9,Cougar,1544.28
12/22/1972,1546.9,Cougar,1551.28
12/23/1972,1550.7,Cougar,1555.08
12/24/1972,1553.1,Cougar,1557.48
12/25/1972,1553,Cougar,1557.38
12/26/1972,1551.5,Cougar,1555.88
12/27/1972,1550.2,Cougar,1554.58
12/28/1972,1548.6,Cougar,1552.98
12/29/1972,1546.6,Cougar,1550.98
12/30/1972,1543.8,Cougar,1548.18
12/31/1972,1541.1,Cougar,1545.48
1/1/1973,1538.8,Cougar,1543.18
1/2/1973,1537.6,Cougar,1541.98
1/3/1973,1535.5,Cougar,1539.88
1/4/1973,1533.5,Cougar,1537.88
1/5/1973,1532,Cougar,1536.38
1/6/1973,1532,Cougar,1536.38
1/7/1973,1532,Cougar,1536.38
1/8/1973,1532,Cougar,1536.38
1/9/1973,1532,Cougar,1536.38
1/10/1973,1532,Cougar,1536.38
1/11/1973,1531.9,Cougar,1536.28
1/12/1973,1534.2,Cougar,1538.58
1/13/1973,1540.2,Cougar,1544.58
1/14/1973,1544,Cougar,1548.38
1/15/1973,1545.3,Cougar,1549.68
1/16/1973,1546.5,Cougar,1550.88
1/17/1973,1546.7,Cougar,1551.08
1/18/1973,1546.1,Cougar,1550.48
1/19/1973,1544.9,Cougar,1549.28
1/20/1973,1542.8,Cougar,1547.18
1/21/1973,1540.7,Cougar,1545.08
1/22/1973,1538.8,Cougar,1543.18
1/23/1973,1536.9,Cougar,1541.28
1/24/1973,1535.3,Cougar,1539.68
1/25/1973,1533.6,Cougar,1537.98
1/26/1973,1532,Cougar,1536.38
1/27/1973,1532,Cougar,1536.38
1/28/1973,1532,Cougar,1536.38
1/29/1973,1532,Cougar,1536.38
1/30/1973,1532,Cougar,1536.38
1/31/1973,1527.3,Cougar,1531.68
2/1/1973,1522.3,Cougar,1526.68
2/2/1973,1520,Cougar,1524.38
2/3/1973,1519.9,Cougar,1524.28
2/4/1973,1520,Cougar,1524.38
2/5/1973,1520,Cougar,1524.38
2/6/1973,1520,Cougar,1524.38
2/7/1973,1520,Cougar,1524.38
2/8/1973,1520,Cougar,1524.38
2/9/1973,1520,Cougar,1524.38
2/10/1973,1520,Cougar,1524.38
2/11/1973,1520,Cougar,1524.38
2/12/1973,1520,Cougar,1524.38
2/13/1973,1520,Cougar,1524.38
2/14/1973,1520,Cougar,1524.38
2/15/1973,1520,Cougar,1524.38
2/16/1973,1520,Cougar,1524.38
2/17/1973,1520,Cougar,1524.38
2/18/1973,1520,Cougar,1524.38
2/19/1973,1520,Cougar,1524.38
2/20/1973,1520,Cougar,1524.38
2/21/1973,1520,Cougar,1524.38
2/22/1973,1520,Cougar,1524.38
2/23/1973,1520,Cougar,1524.38
2/24/1973,1520,Cougar,1524.38
2/25/1973,1520,Cougar,1524.38
2/26/1973,1520,Cougar,1524.38
2/27/1973,1520,Cougar,1524.38
2/28/1973,1520,Cougar,1524.38
3/1/1973,1520,Cougar,1524.38
3/2/1973,1520,Cougar,1524.38
3/3/1973,1520,Cougar,1524.38
3/4/1973,1520,Cougar,1524.38
3/5/1973,1520,Cougar,1524.38
3/6/1973,1520,Cougar,1524.38
3/7/1973,1520,Cougar,1524.38
3/8/1973,1520,Cougar,1524.38
3/9/1973,1520,Cougar,1524.38
3/10/1973,1520.6,Cougar,1524.98
3/11/1973,1520,Cougar,1524.38
3/12/1973,1520.2,Cougar,1524.58
3/13/1973,1520,Cougar,1524.38
3/14/1973,1520,Cougar,1524.38
3/15/1973,1520,Cougar,1524.38
3/16/1973,1520,Cougar,1524.38
3/17/1973,1520,Cougar,1524.38
3/18/1973,1520,Cougar,1524.38
3/19/1973,1520,Cougar,1524.38
3/20/1973,1520,Cougar,1524.38
3/21/1973,1520,Cougar,1524.38
3/22/1973,1520,Cougar,1524.38
3/23/1973,1520,Cougar,1524.38
3/24/1973,1520,Cougar,1524.38
3/25/1973,1520,Cougar,1524.38
3/26/1973,1520,Cougar,1524.38
3/27/1973,1520,Cougar,1524.38
3/28/1973,1520,Cougar,1524.38
3/29/1973,1520,Cougar,1524.38
3/30/1973,1520,Cougar,1524.38
3/31/1973,1520,Cougar,1524.38
4/1/1973,1520,Cougar,1524.38
4/2/1973,1520,Cougar,1524.38
4/3/1973,1520,Cougar,1524.38
4/4/1973,1520,Cougar,1524.38
4/5/1973,1520,Cougar,1524.38
4/6/1973,1520,Cougar,1524.38
4/7/1973,1520,Cougar,1524.38
4/8/1973,1520,Cougar,1524.38
4/9/1973,1520,Cougar,1524.38
4/10/1973,1520,Cougar,1524.38
4/11/1973,1520,Cougar,1524.38
4/12/1973,1520,Cougar,1524.38
4/13/1973,1520.4,Cougar,1524.78
4/14/1973,1520,Cougar,1524.38
4/15/1973,1520,Cougar,1524.38
4/16/1973,1520.5,Cougar,1524.88
4/17/1973,1520,Cougar,1524.38
4/18/1973,1521.4,Cougar,1525.78
4/19/1973,1520,Cougar,1524.38
4/20/1973,1520.5,Cougar,1524.88
4/21/1973,1520,Cougar,1524.38
4/22/1973,1520.6,Cougar,1524.98
4/23/1973,1520,Cougar,1524.38
4/24/1973,1520.5,Cougar,1524.88
4/25/1973,1520,Cougar,1524.38
4/26/1973,1520.6,Cougar,1524.98
4/27/1973,1520,Cougar,1524.38
4/28/1973,1520.4,Cougar,1524.78
4/29/1973,1520,Cougar,1524.38
4/30/1973,1520,Cougar,1524.38
5/1/1973,1520,Cougar,1524.38
5/2/1973,1520,Cougar,1524.38
5/3/1973,1520,Cougar,1524.38
5/4/1973,1520,Cougar,1524.38
5/5/1973,1520,Cougar,1524.38
5/6/1973,1520,Cougar,1524.38
5/7/1973,1520,Cougar,1524.38
5/8/1973,1520,Cougar,1524.38
5/9/1973,1520,Cougar,1524.38
5/10/1973,1520,Cougar,1524.38
5/11/1973,1520,Cougar,1524.38
5/12/1973,1520,Cougar,1524.38
5/13/1973,1520,Cougar,1524.38
5/14/1973,1520,Cougar,1524.38
5/15/1973,1521.4,Cougar,1525.78
5/16/1973,1522.6,Cougar,1526.98
5/17/1973,1523.4,Cougar,1527.78
5/18/1973,1523.8,Cougar,1528.18
5/19/1973,1524,Cougar,1528.38
5/20/1973,1525.1,Cougar,1529.48
5/21/1973,1525.7,Cougar,1530.08
5/22/1973,1526.3,Cougar,1530.68
5/23/1973,1527,Cougar,1531.38
5/24/1973,1528.2,Cougar,1532.58
5/25/1973,1529.5,Cougar,1533.88
5/26/1973,1530.3,Cougar,1534.68
5/27/1973,1530.9,Cougar,1535.28
5/28/1973,1531.6,Cougar,1535.98
5/29/1973,1532.1,Cougar,1536.48
5/30/1973,1532.2,Cougar,1536.58
5/31/1973,1532.5,Cougar,1536.88
6/1/1973,1532.4,Cougar,1536.78
6/2/1973,1532.3,Cougar,1536.68
6/3/1973,1532.2,Cougar,1536.58
6/4/1973,1532.1,Cougar,1536.48
6/5/1973,1531.9,Cougar,1536.28
6/6/1973,1531.6,Cougar,1535.98
6/7/1973,1531.2,Cougar,1535.58
