Percent_Time_Exceedance,Elev_ft_88,Project,Operations
11.356,"1,694.40",Cougar,Observed - Truncated
11.365,"1,694.40",Cougar,Observed - Truncated
11.374,"1,694.40",Cougar,Observed - Truncated
11.384,"1,694.40",Cougar,Observed - Truncated
11.393,"1,694.40",Cougar,Observed - Truncated
11.402,"1,694.40",Cougar,Observed - Truncated
11.411,"1,694.40",Cougar,Observed - Truncated
11.42,"1,694.40",Cougar,Observed - Truncated
11.43,"1,694.40",Cougar,Observed - Truncated
11.439,"1,694.40",Cougar,Observed - Truncated
11.448,"1,694.40",Cougar,Observed - Truncated
11.457,"1,694.40",Cougar,Observed - Truncated
11.466,"1,694.40",Cougar,Observed - Truncated
11.476,"1,694.40",Cougar,Observed - Truncated
11.485,"1,694.40",Cougar,Observed - Truncated
11.494,"1,694.40",Cougar,Observed - Truncated
11.503,"1,694.40",Cougar,Observed - Truncated
11.512,"1,694.40",Cougar,Observed - Truncated
11.521,"1,694.40",Cougar,Observed - Truncated
11.531,"1,694.40",Cougar,Observed - Truncated
11.54,"1,694.40",Cougar,Observed - Truncated
11.549,"1,694.40",Cougar,Observed - Truncated
11.558,"1,694.40",Cougar,Observed - Truncated
11.567,"1,694.40",Cougar,Observed - Truncated
11.577,"1,694.40",Cougar,Observed - Truncated
11.586,"1,694.40",Cougar,Observed - Truncated
11.595,"1,694.40",Cougar,Observed - Truncated
11.604,"1,694.40",Cougar,Observed - Truncated
11.613,"1,694.40",Cougar,Observed - Truncated
11.623,"1,694.40",Cougar,Observed - Truncated
11.632,"1,694.40",Cougar,Observed - Truncated
11.641,"1,694.40",Cougar,Observed - Truncated
11.65,"1,694.40",Cougar,Observed - Truncated
11.659,"1,694.40",Cougar,Observed - Truncated
11.669,"1,694.40",Cougar,Observed - Truncated
11.678,"1,694.40",Cougar,Observed - Truncated
11.687,"1,694.40",Cougar,Observed - Truncated
11.696,"1,694.40",Cougar,Observed - Truncated
11.705,"1,694.40",Cougar,Observed - Truncated
11.714,"1,694.40",Cougar,Observed - Truncated
11.724,"1,694.40",Cougar,Observed - Truncated
11.733,"1,694.40",Cougar,Observed - Truncated
11.742,"1,694.40",Cougar,Observed - Truncated
11.751,"1,694.40",Cougar,Observed - Truncated
11.76,"1,694.40",Cougar,Observed - Truncated
11.77,"1,694.40",Cougar,Observed - Truncated
11.779,"1,694.40",Cougar,Observed - Truncated
11.788,"1,694.40",Cougar,Observed - Truncated
11.797,"1,694.40",Cougar,Observed - Truncated
11.806,"1,694.40",Cougar,Observed - Truncated
11.816,"1,694.40",Cougar,Observed - Truncated
11.825,"1,694.40",Cougar,Observed - Truncated
11.834,"1,694.40",Cougar,Observed - Truncated
11.843,"1,694.40",Cougar,Observed - Truncated
11.852,"1,694.40",Cougar,Observed - Truncated
11.861,"1,694.40",Cougar,Observed - Truncated
11.871,"1,694.40",Cougar,Observed - Truncated
11.88,"1,694.40",Cougar,Observed - Truncated
11.889,"1,694.40",Cougar,Observed - Truncated
11.898,"1,694.40",Cougar,Observed - Truncated
11.907,"1,694.40",Cougar,Observed - Truncated
11.917,"1,694.40",Cougar,Observed - Truncated
11.926,"1,694.40",Cougar,Observed - Truncated
11.935,"1,694.40",Cougar,Observed - Truncated
11.944,"1,694.40",Cougar,Observed - Truncated
11.953,"1,694.40",Cougar,Observed - Truncated
11.963,"1,694.40",Cougar,Observed - Truncated
11.972,"1,694.40",Cougar,Observed - Truncated
11.981,"1,694.40",Cougar,Observed - Truncated
11.99,"1,694.40",Cougar,Observed - Truncated
11.999,"1,694.40",Cougar,Observed - Truncated
12.008,"1,694.40",Cougar,Observed - Truncated
12.018,"1,694.40",Cougar,Observed - Truncated
12.027,"1,694.40",Cougar,Observed - Truncated
12.036,"1,694.40",Cougar,Observed - Truncated
12.045,"1,694.40",Cougar,Observed - Truncated
12.054,"1,694.40",Cougar,Observed - Truncated
12.064,"1,694.40",Cougar,Observed - Truncated
12.073,"1,694.40",Cougar,Observed - Truncated
12.082,"1,694.40",Cougar,Observed - Truncated
12.091,"1,694.40",Cougar,Observed - Truncated
12.1,"1,694.30",Cougar,Observed - Truncated
12.11,"1,694.30",Cougar,Observed - Truncated
12.119,"1,694.30",Cougar,Observed - Truncated
12.128,"1,694.30",Cougar,Observed - Truncated
12.137,"1,694.30",Cougar,Observed - Truncated
12.146,"1,694.30",Cougar,Observed - Truncated
12.155,"1,694.30",Cougar,Observed - Truncated
12.165,"1,694.30",Cougar,Observed - Truncated
12.174,"1,694.30",Cougar,Observed - Truncated
12.183,"1,694.30",Cougar,Observed - Truncated
12.192,"1,694.30",Cougar,Observed - Truncated
12.201,"1,694.30",Cougar,Observed - Truncated
12.211,"1,694.30",Cougar,Observed - Truncated
12.22,"1,694.30",Cougar,Observed - Truncated
12.229,"1,694.30",Cougar,Observed - Truncated
12.238,"1,694.30",Cougar,Observed - Truncated
12.247,"1,694.30",Cougar,Observed - Truncated
12.257,"1,694.30",Cougar,Observed - Truncated
12.266,"1,694.30",Cougar,Observed - Truncated
12.275,"1,694.30",Cougar,Observed - Truncated
12.284,"1,694.30",Cougar,Observed - Truncated
12.293,"1,694.30",Cougar,Observed - Truncated
12.302,"1,694.30",Cougar,Observed - Truncated
12.312,"1,694.30",Cougar,Observed - Truncated
12.321,"1,694.30",Cougar,Observed - Truncated
12.33,"1,694.30",Cougar,Observed - Truncated
12.339,"1,694.30",Cougar,Observed - Truncated
12.348,"1,694.30",Cougar,Observed - Truncated
12.358,"1,694.30",Cougar,Observed - Truncated
12.367,"1,694.30",Cougar,Observed - Truncated
12.376,"1,694.30",Cougar,Observed - Truncated
12.385,"1,694.30",Cougar,Observed - Truncated
12.394,"1,694.30",Cougar,Observed - Truncated
12.404,"1,694.30",Cougar,Observed - Truncated
12.413,"1,694.30",Cougar,Observed - Truncated
12.422,"1,694.30",Cougar,Observed - Truncated
12.431,"1,694.30",Cougar,Observed - Truncated
12.44,"1,694.30",Cougar,Observed - Truncated
12.449,"1,694.30",Cougar,Observed - Truncated
12.459,"1,694.30",Cougar,Observed - Truncated
12.468,"1,694.30",Cougar,Observed - Truncated
12.477,"1,694.30",Cougar,Observed - Truncated
12.486,"1,694.30",Cougar,Observed - Truncated
12.495,"1,694.30",Cougar,Observed - Truncated
12.505,"1,694.30",Cougar,Observed - Truncated
12.514,"1,694.30",Cougar,Observed - Truncated
12.523,"1,694.30",Cougar,Observed - Truncated
12.532,"1,694.30",Cougar,Observed - Truncated
12.541,"1,694.30",Cougar,Observed - Truncated
12.551,"1,694.30",Cougar,Observed - Truncated
12.56,"1,694.30",Cougar,Observed - Truncated
12.569,"1,694.30",Cougar,Observed - Truncated
12.578,"1,694.30",Cougar,Observed - Truncated
12.587,"1,694.30",Cougar,Observed - Truncated
12.596,"1,694.30",Cougar,Observed - Truncated
12.606,"1,694.30",Cougar,Observed - Truncated
12.615,"1,694.30",Cougar,Observed - Truncated
12.624,"1,694.30",Cougar,Observed - Truncated
12.633,"1,694.30",Cougar,Observed - Truncated
12.642,"1,694.30",Cougar,Observed - Truncated
12.652,"1,694.30",Cougar,Observed - Truncated
12.661,"1,694.30",Cougar,Observed - Truncated
12.67,"1,694.30",Cougar,Observed - Truncated
12.679,"1,694.30",Cougar,Observed - Truncated
12.688,"1,694.30",Cougar,Observed - Truncated
12.698,"1,694.30",Cougar,Observed - Truncated
12.707,"1,694.30",Cougar,Observed - Truncated
12.716,"1,694.30",Cougar,Observed - Truncated
12.725,"1,694.30",Cougar,Observed - Truncated
12.734,"1,694.30",Cougar,Observed - Truncated
12.743,"1,694.30",Cougar,Observed - Truncated
12.753,"1,694.30",Cougar,Observed - Truncated
12.762,"1,694.30",Cougar,Observed - Truncated
12.771,"1,694.30",Cougar,Observed - Truncated
12.78,"1,694.30",Cougar,Observed - Truncated
12.789,"1,694.30",Cougar,Observed - Truncated
12.799,"1,694.30",Cougar,Observed - Truncated
12.808,"1,694.30",Cougar,Observed - Truncated
12.817,"1,694.30",Cougar,Observed - Truncated
12.826,"1,694.30",Cougar,Observed - Truncated
12.835,"1,694.30",Cougar,Observed - Truncated
12.845,"1,694.30",Cougar,Observed - Truncated
12.854,"1,694.30",Cougar,Observed - Truncated
12.863,"1,694.30",Cougar,Observed - Truncated
12.872,"1,694.30",Cougar,Observed - Truncated
12.881,"1,694.30",Cougar,Observed - Truncated
12.89,"1,694.30",Cougar,Observed - Truncated
12.9,"1,694.30",Cougar,Observed - Truncated
12.909,"1,694.30",Cougar,Observed - Truncated
12.918,"1,694.30",Cougar,Observed - Truncated
12.927,"1,694.30",Cougar,Observed - Truncated
12.936,"1,694.30",Cougar,Observed - Truncated
12.946,"1,694.30",Cougar,Observed - Truncated
12.955,"1,694.30",Cougar,Observed - Truncated
12.964,"1,694.30",Cougar,Observed - Truncated
12.973,"1,694.30",Cougar,Observed - Truncated
12.982,"1,694.30",Cougar,Observed - Truncated
12.992,"1,694.30",Cougar,Observed - Truncated
13.001,"1,694.30",Cougar,Observed - Truncated
13.01,"1,694.30",Cougar,Observed - Truncated
13.019,"1,694.30",Cougar,Observed - Truncated
13.028,"1,694.30",Cougar,Observed - Truncated
13.037,"1,694.20",Cougar,Observed - Truncated
13.047,"1,694.20",Cougar,Observed - Truncated
13.056,"1,694.20",Cougar,Observed - Truncated
13.065,"1,694.20",Cougar,Observed - Truncated
13.074,"1,694.20",Cougar,Observed - Truncated
13.083,"1,694.20",Cougar,Observed - Truncated
13.093,"1,694.20",Cougar,Observed - Truncated
13.102,"1,694.20",Cougar,Observed - Truncated
13.111,"1,694.20",Cougar,Observed - Truncated
13.12,"1,694.20",Cougar,Observed - Truncated
13.129,"1,694.20",Cougar,Observed - Truncated
13.139,"1,694.20",Cougar,Observed - Truncated
13.148,"1,694.20",Cougar,Observed - Truncated
13.157,"1,694.20",Cougar,Observed - Truncated
13.166,"1,694.20",Cougar,Observed - Truncated
13.175,"1,694.20",Cougar,Observed - Truncated
13.184,"1,694.20",Cougar,Observed - Truncated
13.194,"1,694.20",Cougar,Observed - Truncated
13.203,"1,694.20",Cougar,Observed - Truncated
13.212,"1,694.20",Cougar,Observed - Truncated
13.221,"1,694.20",Cougar,Observed - Truncated
13.23,"1,694.20",Cougar,Observed - Truncated
13.24,"1,694.20",Cougar,Observed - Truncated
13.249,"1,694.20",Cougar,Observed - Truncated
13.258,"1,694.20",Cougar,Observed - Truncated
13.267,"1,694.20",Cougar,Observed - Truncated
13.276,"1,694.20",Cougar,Observed - Truncated
13.286,"1,694.20",Cougar,Observed - Truncated
13.295,"1,694.20",Cougar,Observed - Truncated
13.304,"1,694.20",Cougar,Observed - Truncated
13.313,"1,694.20",Cougar,Observed - Truncated
13.322,"1,694.20",Cougar,Observed - Truncated
13.331,"1,694.20",Cougar,Observed - Truncated
13.341,"1,694.20",Cougar,Observed - Truncated
13.35,"1,694.20",Cougar,Observed - Truncated
13.359,"1,694.20",Cougar,Observed - Truncated
13.368,"1,694.20",Cougar,Observed - Truncated
13.377,"1,694.20",Cougar,Observed - Truncated
13.387,"1,694.20",Cougar,Observed - Truncated
13.396,"1,694.20",Cougar,Observed - Truncated
13.405,"1,694.20",Cougar,Observed - Truncated
13.414,"1,694.20",Cougar,Observed - Truncated
13.423,"1,694.20",Cougar,Observed - Truncated
13.433,"1,694.20",Cougar,Observed - Truncated
13.442,"1,694.20",Cougar,Observed - Truncated
13.451,"1,694.20",Cougar,Observed - Truncated
13.46,"1,694.20",Cougar,Observed - Truncated
13.469,"1,694.20",Cougar,Observed - Truncated
13.479,"1,694.20",Cougar,Observed - Truncated
13.488,"1,694.20",Cougar,Observed - Truncated
13.497,"1,694.20",Cougar,Observed - Truncated
13.506,"1,694.20",Cougar,Observed - Truncated
13.515,"1,694.20",Cougar,Observed - Truncated
13.524,"1,694.20",Cougar,Observed - Truncated
13.534,"1,694.20",Cougar,Observed - Truncated
13.543,"1,694.20",Cougar,Observed - Truncated
13.552,"1,694.20",Cougar,Observed - Truncated
13.561,"1,694.20",Cougar,Observed - Truncated
13.57,"1,694.20",Cougar,Observed - Truncated
13.58,"1,694.20",Cougar,Observed - Truncated
13.589,"1,694.20",Cougar,Observed - Truncated
13.598,"1,694.20",Cougar,Observed - Truncated
13.607,"1,694.20",Cougar,Observed - Truncated
13.616,"1,694.20",Cougar,Observed - Truncated
13.626,"1,694.20",Cougar,Observed - Truncated
13.635,"1,694.20",Cougar,Observed - Truncated
13.644,"1,694.20",Cougar,Observed - Truncated
13.653,"1,694.20",Cougar,Observed - Truncated
13.662,"1,694.20",Cougar,Observed - Truncated
13.671,"1,694.20",Cougar,Observed - Truncated
13.681,"1,694.20",Cougar,Observed - Truncated
13.69,"1,694.20",Cougar,Observed - Truncated
13.699,"1,694.20",Cougar,Observed - Truncated
13.708,"1,694.20",Cougar,Observed - Truncated
13.717,"1,694.20",Cougar,Observed - Truncated
13.727,"1,694.20",Cougar,Observed - Truncated
13.736,"1,694.20",Cougar,Observed - Truncated
13.745,"1,694.20",Cougar,Observed - Truncated
13.754,"1,694.20",Cougar,Observed - Truncated
13.763,"1,694.20",Cougar,Observed - Truncated
13.773,"1,694.10",Cougar,Observed - Truncated
13.782,"1,694.10",Cougar,Observed - Truncated
13.791,"1,694.10",Cougar,Observed - Truncated
13.8,"1,694.10",Cougar,Observed - Truncated
13.809,"1,694.10",Cougar,Observed - Truncated
13.818,"1,694.10",Cougar,Observed - Truncated
13.828,"1,694.10",Cougar,Observed - Truncated
13.837,"1,694.10",Cougar,Observed - Truncated
13.846,"1,694.10",Cougar,Observed - Truncated
13.855,"1,694.10",Cougar,Observed - Truncated
13.864,"1,694.10",Cougar,Observed - Truncated
13.874,"1,694.10",Cougar,Observed - Truncated
13.883,"1,694.10",Cougar,Observed - Truncated
13.892,"1,694.10",Cougar,Observed - Truncated
13.901,"1,694.10",Cougar,Observed - Truncated
13.91,"1,694.10",Cougar,Observed - Truncated
13.92,"1,694.10",Cougar,Observed - Truncated
13.929,"1,694.10",Cougar,Observed - Truncated
13.938,"1,694.10",Cougar,Observed - Truncated
13.947,"1,694.10",Cougar,Observed - Truncated
13.956,"1,694.10",Cougar,Observed - Truncated
13.965,"1,694.10",Cougar,Observed - Truncated
13.975,"1,694.10",Cougar,Observed - Truncated
13.984,"1,694.10",Cougar,Observed - Truncated
13.993,"1,694.10",Cougar,Observed - Truncated
14.002,"1,694.10",Cougar,Observed - Truncated
14.011,"1,694.10",Cougar,Observed - Truncated
14.021,"1,694.10",Cougar,Observed - Truncated
14.03,"1,694.10",Cougar,Observed - Truncated
14.039,"1,694.10",Cougar,Observed - Truncated
14.048,"1,694.10",Cougar,Observed - Truncated
14.057,"1,694.10",Cougar,Observed - Truncated
14.067,"1,694.10",Cougar,Observed - Truncated
14.076,"1,694.10",Cougar,Observed - Truncated
14.085,"1,694.10",Cougar,Observed - Truncated
14.094,"1,694.10",Cougar,Observed - Truncated
14.103,"1,694.10",Cougar,Observed - Truncated
14.112,"1,694.10",Cougar,Observed - Truncated
14.122,"1,694.10",Cougar,Observed - Truncated
14.131,"1,694.10",Cougar,Observed - Truncated
14.14,"1,694.10",Cougar,Observed - Truncated
14.149,"1,694.10",Cougar,Observed - Truncated
14.158,"1,694.10",Cougar,Observed - Truncated
14.168,"1,694.10",Cougar,Observed - Truncated
14.177,"1,694.10",Cougar,Observed - Truncated
14.186,"1,694.10",Cougar,Observed - Truncated
14.195,"1,694.10",Cougar,Observed - Truncated
14.204,"1,694.00",Cougar,Observed - Truncated
14.214,"1,694.00",Cougar,Observed - Truncated
14.223,"1,694.00",Cougar,Observed - Truncated
14.232,"1,694.00",Cougar,Observed - Truncated
14.241,"1,694.00",Cougar,Observed - Truncated
14.25,"1,694.00",Cougar,Observed - Truncated
14.259,"1,694.00",Cougar,Observed - Truncated
14.269,"1,694.00",Cougar,Observed - Truncated
14.278,"1,694.00",Cougar,Observed - Truncated
14.287,"1,694.00",Cougar,Observed - Truncated
14.296,"1,694.00",Cougar,Observed - Truncated
14.305,"1,694.00",Cougar,Observed - Truncated
14.315,"1,694.00",Cougar,Observed - Truncated
14.324,"1,694.00",Cougar,Observed - Truncated
14.333,"1,694.00",Cougar,Observed - Truncated
14.342,"1,694.00",Cougar,Observed - Truncated
14.351,"1,694.00",Cougar,Observed - Truncated
14.361,"1,694.00",Cougar,Observed - Truncated
14.37,"1,694.00",Cougar,Observed - Truncated
14.379,"1,694.00",Cougar,Observed - Truncated
14.388,"1,694.00",Cougar,Observed - Truncated
14.397,"1,694.00",Cougar,Observed - Truncated
14.406,"1,694.00",Cougar,Observed - Truncated
14.416,"1,694.00",Cougar,Observed - Truncated
14.425,"1,694.00",Cougar,Observed - Truncated
14.434,"1,694.00",Cougar,Observed - Truncated
14.443,"1,694.00",Cougar,Observed - Truncated
14.452,"1,694.00",Cougar,Observed - Truncated
14.462,"1,694.00",Cougar,Observed - Truncated
14.471,"1,694.00",Cougar,Observed - Truncated
14.48,"1,694.00",Cougar,Observed - Truncated
14.489,"1,694.00",Cougar,Observed - Truncated
14.498,"1,694.00",Cougar,Observed - Truncated
14.508,"1,694.00",Cougar,Observed - Truncated
14.517,"1,694.00",Cougar,Observed - Truncated
14.526,"1,694.00",Cougar,Observed - Truncated
14.535,"1,694.00",Cougar,Observed - Truncated
14.544,"1,694.00",Cougar,Observed - Truncated
14.553,"1,694.00",Cougar,Observed - Truncated
14.563,"1,694.00",Cougar,Observed - Truncated
14.572,"1,694.00",Cougar,Observed - Truncated
14.581,"1,694.00",Cougar,Observed - Truncated
14.59,"1,694.00",Cougar,Observed - Truncated
14.599,"1,694.00",Cougar,Observed - Truncated
14.609,"1,694.00",Cougar,Observed - Truncated
14.618,"1,694.00",Cougar,Observed - Truncated
14.627,"1,694.00",Cougar,Observed - Truncated
14.636,"1,694.00",Cougar,Observed - Truncated
14.645,"1,694.00",Cougar,Observed - Truncated
14.655,"1,694.00",Cougar,Observed - Truncated
14.664,"1,694.00",Cougar,Observed - Truncated
14.673,"1,694.00",Cougar,Observed - Truncated
14.682,"1,694.00",Cougar,Observed - Truncated
14.691,"1,694.00",Cougar,Observed - Truncated
14.7,"1,694.00",Cougar,Observed - Truncated
14.71,"1,694.00",Cougar,Observed - Truncated
14.719,"1,694.00",Cougar,Observed - Truncated
14.728,"1,694.00",Cougar,Observed - Truncated
14.737,"1,694.00",Cougar,Observed - Truncated
14.746,"1,693.90",Cougar,Observed - Truncated
14.756,"1,693.90",Cougar,Observed - Truncated
14.765,"1,693.90",Cougar,Observed - Truncated
14.774,"1,693.90",Cougar,Observed - Truncated
14.783,"1,693.90",Cougar,Observed - Truncated
14.792,"1,693.90",Cougar,Observed - Truncated
14.802,"1,693.90",Cougar,Observed - Truncated
14.811,"1,693.90",Cougar,Observed - Truncated
14.82,"1,693.90",Cougar,Observed - Truncated
14.829,"1,693.90",Cougar,Observed - Truncated
14.838,"1,693.90",Cougar,Observed - Truncated
14.847,"1,693.90",Cougar,Observed - Truncated
14.857,"1,693.90",Cougar,Observed - Truncated
14.866,"1,693.90",Cougar,Observed - Truncated
14.875,"1,693.90",Cougar,Observed - Truncated
14.884,"1,693.90",Cougar,Observed - Truncated
14.893,"1,693.90",Cougar,Observed - Truncated
14.903,"1,693.90",Cougar,Observed - Truncated
14.912,"1,693.90",Cougar,Observed - Truncated
14.921,"1,693.90",Cougar,Observed - Truncated
14.93,"1,693.90",Cougar,Observed - Truncated
14.939,"1,693.90",Cougar,Observed - Truncated
14.949,"1,693.90",Cougar,Observed - Truncated
14.958,"1,693.90",Cougar,Observed - Truncated
14.967,"1,693.90",Cougar,Observed - Truncated
14.976,"1,693.90",Cougar,Observed - Truncated
14.985,"1,693.90",Cougar,Observed - Truncated
14.994,"1,693.90",Cougar,Observed - Truncated
15.004,"1,693.90",Cougar,Observed - Truncated
15.013,"1,693.90",Cougar,Observed - Truncated
15.022,"1,693.90",Cougar,Observed - Truncated
15.031,"1,693.90",Cougar,Observed - Truncated
15.04,"1,693.90",Cougar,Observed - Truncated
15.05,"1,693.90",Cougar,Observed - Truncated
15.059,"1,693.90",Cougar,Observed - Truncated
15.068,"1,693.90",Cougar,Observed - Truncated
15.077,"1,693.90",Cougar,Observed - Truncated
15.086,"1,693.80",Cougar,Observed - Truncated
15.096,"1,693.80",Cougar,Observed - Truncated
15.105,"1,693.80",Cougar,Observed - Truncated
15.114,"1,693.80",Cougar,Observed - Truncated
15.123,"1,693.80",Cougar,Observed - Truncated
15.132,"1,693.80",Cougar,Observed - Truncated
15.141,"1,693.80",Cougar,Observed - Truncated
15.151,"1,693.80",Cougar,Observed - Truncated
15.16,"1,693.80",Cougar,Observed - Truncated
15.169,"1,693.80",Cougar,Observed - Truncated
15.178,"1,693.80",Cougar,Observed - Truncated
15.187,"1,693.80",Cougar,Observed - Truncated
15.197,"1,693.80",Cougar,Observed - Truncated
15.206,"1,693.80",Cougar,Observed - Truncated
15.215,"1,693.80",Cougar,Observed - Truncated
15.224,"1,693.80",Cougar,Observed - Truncated
15.233,"1,693.80",Cougar,Observed - Truncated
15.243,"1,693.80",Cougar,Observed - Truncated
15.252,"1,693.80",Cougar,Observed - Truncated
15.261,"1,693.80",Cougar,Observed - Truncated
15.27,"1,693.80",Cougar,Observed - Truncated
15.279,"1,693.80",Cougar,Observed - Truncated
15.288,"1,693.80",Cougar,Observed - Truncated
15.298,"1,693.80",Cougar,Observed - Truncated
15.307,"1,693.80",Cougar,Observed - Truncated
15.316,"1,693.80",Cougar,Observed - Truncated
15.325,"1,693.80",Cougar,Observed - Truncated
15.334,"1,693.80",Cougar,Observed - Truncated
15.344,"1,693.80",Cougar,Observed - Truncated
15.353,"1,693.70",Cougar,Observed - Truncated
15.362,"1,693.70",Cougar,Observed - Truncated
